trail_id,user_id,score
9430,3422,10
3040,6027,6
6814,7677,6
8018,8232,4
2670,5560,6
5006,6393,7
4849,1381,10
8017,5364,7
7427,5701,8
8120,7509,7
2910,9481,10
1551,2600,7
4918,5735,9
5535,2209,1
2337,5314,6
8518,3243,1
9294,6657,9
7356,7372,1
4951,4221,2
2087,104,10
1890,8131,4
4369,7028,6
6276,1770,8
2869,7740,6
8589,6083,8
9269,6862,7
1833,2140,7
1537,7106,3
6869,2907,7
6738,1252,1
227,4384,1
4349,7499,9
3579,9184,6
7384,6639,4
4494,7704,7
3242,3927,10
9856,5008,1
1575,1608,10
4501,983,10
5030,2128,5
8437,2734,7
7266,2164,5
45,3484,6
5243,427,7
5124,572,8
7382,7766,8
5394,902,1
8848,7781,2
5720,2909,3
8261,8858,5
1437,4485,8
9326,2364,5
2489,8534,6
8139,4104,9
5400,4859,3
9743,7515,5
1805,4928,1
8824,7413,3
5202,8343,4
8870,870,3
473,647,6
786,8203,9
9527,9314,7
6892,1835,9
4660,3171,3
2709,7694,4
8448,9004,1
4998,7087,9
4628,2918,7
618,7005,1
6481,5889,5
7507,3726,3
5894,4085,1
3465,3146,10
5388,3780,5
3782,6154,1
1207,7669,1
9575,7809,9
1159,4473,1
8691,450,2
3032,1335,3
6015,3317,4
1006,9179,9
581,7707,6
9113,3675,7
7022,9667,4
3661,8284,3
3454,5906,9
6549,6607,3
5556,5358,2
754,5957,8
7162,4757,8
900,9714,3
9645,3392,4
6069,437,9
4042,7296,10
5160,6962,7
8570,4443,3
5843,4091,7
2738,6828,6
9867,8240,10
4425,1694,1
5700,9637,10
3468,8872,5
5955,2982,7
7988,5708,3
7465,8093,9
6701,9168,2
8754,969,4
3517,1824,5
1343,6615,5
6493,2401,1
2989,690,3
8199,5595,2
7424,5637,6
4584,9281,1
2808,2532,7
2967,3480,6
7681,3297,3
6589,7507,8
2332,5569,7
6654,6876,3
4448,3628,6
2281,3292,7
7776,4857,7
6391,5155,7
7238,8037,5
7211,8673,5
5320,5431,6
7932,3860,4
5048,269,5
5312,4450,2
8060,7417,7
612,6134,8
5947,4975,2
4900,1783,4
5317,1146,2
5693,9845,4
5070,460,4
1534,1764,2
354,2484,7
4137,4473,3
2495,3922,7
9638,2665,3
2072,920,5
6545,4854,10
541,7856,5
4776,4788,7
1056,8289,5
9029,9760,4
994,6099,9
2547,3370,2
7991,9579,7
4381,6758,9
6244,3631,9
6195,5094,7
2689,6005,10
7317,4258,2
149,7040,6
8294,5600,1
9203,2065,2
1003,8168,10
5166,4186,2
9896,4421,6
4145,6372,9
4442,7199,5
8093,446,5
6180,8341,7
4205,1209,6
7053,9724,7
4857,9776,2
8703,5730,10
4018,9151,2
5848,9490,1
3398,8624,1
5195,8079,1
3536,4209,5
9352,7251,7
4739,519,4
4111,191,4
9983,3826,4
4322,6282,5
9255,9277,8
9653,6209,3
9699,1422,10
4873,2963,4
3476,9972,9
8235,8926,9
2836,8116,6
1245,4028,8
8083,1349,10
5150,6481,6
1871,7938,3
5542,7644,10
75,3078,9
1542,8225,8
4816,2721,9
4652,2583,1
5085,6666,2
8100,981,5
3306,1429,2
6035,2865,1
5577,2735,6
6599,6702,5
693,6987,9
2002,1028,7
5102,7968,1
4377,4379,10
4968,4114,4
6649,4217,5
1541,7055,1
6945,4608,5
1700,9163,8
4457,4252,8
5747,67,6
4316,8213,10
8206,6500,7
4602,4718,5
4473,5362,9
6177,8326,10
5386,1741,3
5301,9016,7
8655,9760,9
2539,4046,3
3581,9217,10
322,2245,4
5098,8001,10
8297,8171,8
1252,891,8
7171,9794,8
697,4993,6
4988,7146,6
171,8051,1
580,5303,5
9213,6799,2
9846,8948,3
8109,8614,2
7073,6172,4
2014,8713,6
7801,2300,8
4437,5026,1
4344,9256,1
1732,9661,10
2879,1095,4
8395,6407,10
8898,5409,9
4071,7957,2
3597,2238,4
2969,7833,4
4934,8906,1
3623,8797,4
8221,1631,6
5989,5989,1
7259,4649,6
6852,2637,3
7711,6209,7
8108,4726,6
132,4546,8
1092,5839,6
1677,3599,5
8337,3174,8
6938,173,9
3422,8600,6
3873,8651,3
2511,4466,5
8282,5057,1
6393,1348,5
7439,417,3
8176,8838,2
9354,7107,9
4968,2698,3
8763,867,3
6796,4743,1
7892,7632,7
1093,3741,5
8410,4933,2
7862,201,8
9965,7235,7
4818,6421,7
9099,1372,3
9007,5061,2
7976,8366,4
3348,8229,10
9835,4522,4
5181,6497,1
457,9461,9
960,8226,1
9156,3472,8
6377,4822,2
2353,5139,3
8642,5390,9
3356,8669,3
5202,91,9
405,7257,5
6492,2432,9
5360,1732,3
4306,967,7
7893,8758,9
6089,3011,1
4492,4351,1
1962,9621,3
5721,5093,4
6443,1015,5
4020,1669,9
6293,1410,10
9349,9248,3
134,3899,8
7749,3682,9
8492,3335,7
3690,4756,2
4031,6703,4
9347,2608,9
4906,1222,8
7703,5356,5
5879,50,6
22,7445,2
230,8980,7
1266,7396,3
3404,1579,4
897,5334,5
1945,6489,4
2173,527,7
6286,6738,5
9998,1903,9
5142,2833,7
7383,8045,7
7047,8616,3
9662,8930,2
3806,4688,9
372,9415,10
1283,3809,5
4947,6339,10
3537,7133,8
7195,6826,3
7854,1654,4
1616,7623,8
6833,7645,7
3108,6335,2
3255,2812,10
5678,7719,7
1461,9257,8
4408,5169,7
8602,7061,4
931,6574,9
116,3377,4
3455,1893,8
3093,2613,10
9251,8147,5
1687,4629,2
1947,1173,4
1175,1227,9
2081,5041,5
127,2398,5
8203,1099,6
6599,928,1
8718,2925,8
8096,1192,5
1203,7650,10
543,5001,2
2554,2200,6
1409,7382,5
6288,8484,9
7948,2147,9
2353,1348,10
6261,2435,7
8942,8724,7
8568,3831,5
7080,6238,9
9497,1764,1
2343,2208,5
8546,8908,3
2521,2882,1
3416,2218,9
9046,5132,9
2131,3435,7
6540,2301,2
5251,2274,4
1731,8202,10
797,5517,10
7153,5999,1
6799,2416,2
2997,6440,7
4727,8593,1
2731,2867,10
4542,1439,4
2556,8259,5
1679,3039,7
4356,7809,3
360,4827,6
1436,6777,6
4662,4092,5
8926,9483,3
8026,6256,8
4080,3726,7
9605,9201,8
5824,1527,5
3364,7799,6
5222,3676,9
740,5721,2
7041,6600,9
7816,4286,2
9057,7990,9
4883,3442,8
2348,8963,6
754,6730,10
4855,1857,10
7941,849,8
9046,5605,2
2238,6750,7
1139,3214,4
5387,9017,3
2242,5499,9
6401,2582,9
3572,9019,3
2555,2710,7
1572,9696,8
2363,5680,2
6857,2379,5
2763,6979,3
9396,6586,9
4871,2227,8
9948,4232,5
2774,7009,2
9754,5503,2
9951,1171,9
8697,6107,2
164,7913,9
2738,63,9
3757,5270,1
4856,4522,2
7488,6388,3
6150,8272,10
1448,8633,10
6285,117,7
797,1290,2
7356,4184,8
243,1813,10
8106,4172,6
8930,7194,3
3270,26,10
6372,9757,2
5380,3062,10
6588,5221,4
5124,7993,6
1019,7995,4
7135,6214,9
62,6989,6
7518,4906,1
3774,5320,6
5678,3100,2
912,5845,10
5122,3159,5
5952,3789,7
4323,5547,6
2267,471,4
2160,3278,2
2086,4249,5
9554,1945,8
4346,4489,8
4854,4503,2
8131,9455,6
5928,4799,2
8999,8161,8
6474,9253,8
6115,3278,4
6638,4745,5
4215,5084,4
6519,9849,1
3874,4864,6
9444,8786,10
7606,9324,4
3932,2146,10
7810,1105,3
9214,3833,8
282,2357,4
7575,5472,10
9199,8539,2
2756,9833,2
9946,9098,2
3634,674,9
7737,4419,3
1271,7236,3
5464,2525,2
2671,3560,1
6667,4475,10
5840,2983,1
6484,9641,3
6783,8019,5
5249,4656,4
7978,53,10
8616,2202,8
7329,6668,7
9116,5968,7
4562,4550,6
7717,8059,3
9730,5086,1
5120,201,8
8569,6718,1
7353,469,4
5257,3143,1
6954,7204,8
4476,5897,6
1627,3327,8
4345,3766,2
5390,5347,5
8740,4763,9
7067,661,3
3819,3778,8
2271,2353,3
7118,4700,5
4620,5535,5
8691,4400,5
93,1877,9
4182,1535,3
8409,1052,8
3553,2270,8
3841,789,2
5272,1984,7
6223,1644,9
6143,5269,6
8487,7492,8
325,1930,5
4506,6803,6
5011,4699,1
2962,5737,1
8166,1166,10
5306,5614,10
9093,3833,3
828,2907,3
3407,3560,7
5709,5933,8
4480,6928,8
2669,9738,8
3238,3722,7
502,9963,2
9018,2905,9
4006,4804,1
6098,1422,1
4678,807,6
8399,6944,2
4896,7167,6
6968,6016,4
4063,2147,9
4625,2163,7
3092,5451,1
519,5759,7
3600,6958,5
7383,5328,5
749,4787,6
9359,7553,6
9186,3621,8
8927,9905,2
6978,6001,8
5507,7705,7
7688,4531,10
2877,6696,6
5791,4860,10
4872,8829,2
784,6972,5
6021,609,9
6746,8054,4
334,4786,3
9475,1148,8
5205,7476,10
3880,4788,6
2983,8229,2
6310,7199,1
5581,2139,8
9921,9618,9
1674,6599,8
3310,8969,10
9010,3164,10
5518,6455,9
216,523,10
2158,9508,9
1532,3690,4
6241,7217,6
2762,6754,10
7039,4233,4
1796,9593,8
7193,6714,7
3316,7977,6
5070,5577,9
60,3266,4
7591,611,8
6459,6849,9
4856,114,6
6644,2274,3
2499,708,9
8722,2773,10
7168,7775,4
9204,9955,8
9744,9467,5
3301,8275,7
234,6811,8
5280,3908,10
953,9174,5
4059,4785,8
1368,143,5
6472,908,2
3148,7650,3
1424,5966,3
4799,9981,3
9958,694,1
6143,1720,1
748,8465,6
7906,7931,10
4550,2681,1
4108,7039,1
5456,4606,5
106,4273,5
7377,2089,2
6606,2591,5
6345,2925,5
4251,5227,4
8069,7694,8
9308,3089,5
3159,1158,4
467,7823,6
8589,752,4
6682,9954,5
959,350,9
405,1781,1
3227,2793,6
1429,9917,6
4700,2267,10
1105,7819,8
6936,5440,9
5693,9399,4
5564,4960,3
1013,8460,7
7057,646,7
6354,5830,6
3202,6106,3
2600,4349,7
5811,1735,3
3375,4597,3
2206,6785,10
81,4098,8
7749,8532,7
4744,8062,1
7400,4574,10
4233,4376,4
1932,4863,8
4957,7044,8
5601,8322,8
9583,6143,3
6163,7751,6
6607,6279,5
2861,1843,6
7262,141,6
6310,3596,2
3828,2915,6
8768,4334,5
2206,9322,8
1413,5557,7
444,4693,1
3748,7610,9
9825,174,1
6931,5193,8
7668,3109,7
6114,6248,7
9582,5959,7
2745,9276,10
140,5577,4
4690,5869,10
1112,60,9
9159,2681,3
3858,3415,10
363,9007,8
2046,8115,3
3155,2057,4
1866,4230,3
5719,6767,10
1875,622,7
1453,9546,4
7697,8595,9
3179,6946,1
8227,7010,4
7541,6084,3
397,3863,9
7939,8047,7
7452,6746,5
1095,5711,2
2316,6534,7
5216,4493,2
7268,1415,7
4267,8730,3
2284,3057,1
8960,4869,7
7438,6015,4
9458,8637,7
3284,876,9
9321,3990,1
9563,4093,7
5301,3262,5
4763,6263,8
8778,3833,1
7716,4435,10
8131,3892,10
1676,3266,1
1587,4856,7
1947,9925,2
4227,2946,6
5079,9050,10
505,7363,2
3098,8966,9
7337,5882,1
6963,1356,9
6172,4813,3
8098,9941,9
186,7909,10
29,5660,4
9037,755,8
6082,9304,10
1171,7562,5
5648,8747,8
3187,6260,2
1037,4877,9
5101,3278,2
2802,5485,10
5928,33,2
5378,856,3
6231,3141,3
2818,3692,5
5562,3802,7
2006,8529,5
1834,9515,9
3331,2192,4
1150,8659,10
7647,409,10
7085,8295,7
2671,4843,5
666,3275,3
1018,382,1
3674,5312,1
8057,7878,4
9988,7396,8
7126,2078,10
6365,8186,6
3444,3190,4
5303,7755,2
3146,2203,3
7665,6796,8
272,1439,6
728,1807,4
5690,2108,4
1914,3016,1
2920,9891,5
4195,1164,1
4961,3087,8
7242,7808,10
8502,51,10
5036,2833,4
1648,5818,6
151,940,6
4583,5349,2
2700,9396,10
4212,8438,7
3864,5298,9
5643,464,7
4572,6181,8
1176,1714,3
2048,818,7
9208,6970,3
7663,6942,8
230,7406,8
7926,597,10
5437,5229,10
7257,5023,4
9320,8764,4
4665,8390,3
6075,2662,10
3148,6029,9
8250,8206,1
9311,3979,7
2319,763,7
2520,2047,7
1877,1265,6
1800,5845,7
9518,9200,2
2571,2388,4
4957,9088,7
9236,1583,3
8129,6662,7
5835,7301,1
506,6737,10
7832,4743,9
9676,3005,1
8276,59,1
3735,3023,5
7863,2684,8
784,8431,2
4746,8702,5
3493,3637,1
2711,1018,5
9022,9715,1
9741,4054,2
7175,2433,4
2903,5289,1
9042,7384,10
8517,4879,2
6760,2028,8
25,7993,5
4326,5388,10
9622,2889,1
7729,7426,6
2001,7522,2
7984,3202,3
9311,2113,9
4799,7742,5
8542,6116,6
1927,9572,5
2221,3242,1
2554,4576,5
9923,3189,4
9683,2828,4
7532,893,6
8469,6444,5
3291,2011,5
8610,2537,3
4448,7139,4
5545,7087,5
5695,5469,7
3715,253,1
8926,6844,6
6900,3934,5
9223,5475,6
6762,4489,2
7066,8213,2
2555,1570,2
7941,2122,3
5009,5280,2
3103,6844,3
7596,3603,5
1464,3300,7
6186,461,3
3272,8639,8
9722,505,7
9596,6453,4
4064,3199,4
6124,1611,1
8061,5420,8
1929,1538,5
6715,2486,9
2861,8473,10
3285,2241,7
5870,9427,5
3231,7805,4
7741,47,5
8073,6477,3
4669,4450,9
9001,7478,6
5636,8756,10
5651,3614,10
4347,2024,8
292,8702,10
5349,9067,8
7950,924,1
3453,1790,1
5535,718,2
7327,4275,1
4978,5370,10
3472,118,8
8009,2845,4
7378,9191,9
2561,8089,10
5683,4172,3
2724,3089,3
3557,286,2
735,9790,6
7579,4108,8
3631,6378,4
3180,7803,9
8545,7534,4
8021,1513,6
1883,1570,3
6095,8414,7
1732,333,5
5132,6227,9
9500,1121,1
1949,6878,7
8010,8695,1
5508,8326,3
5530,7878,10
5141,4369,10
8453,4450,10
1874,2221,7
3772,6921,7
8004,2274,7
6304,9656,7
186,8339,3
768,8040,9
7860,435,9
4063,1717,3
4252,5085,9
7037,3652,1
3161,9207,9
6638,2247,8
5895,4174,10
7565,7961,1
4494,9089,6
8502,589,2
5016,4528,2
1533,70,1
4262,4008,8
1277,5712,2
4500,3727,3
100,9460,7
1897,1895,1
1535,5810,1
4901,5026,1
6568,9098,10
6190,2263,4
6153,6140,9
1737,3029,10
5581,7170,5
5710,8095,10
2277,5673,10
2519,403,1
1790,5308,1
4559,663,10
6223,1952,7
14,3088,3
9301,9591,4
3885,3983,4
2388,8705,7
934,9185,2
2815,3776,7
7023,6213,1
6488,2692,8
3352,1266,1
5002,1570,9
8986,5513,10
6875,7751,5
6193,9652,9
1725,3227,5
6139,6557,9
4597,5952,10
2512,9084,1
5614,7817,7
3600,7398,10
2648,1736,4
8343,84,5
6549,4728,10
792,7550,9
3513,3541,7
6308,7825,2
6064,1300,7
9950,6507,8
699,2624,7
5222,7230,9
9593,5566,2
3606,6093,2
9376,3695,2
2143,6663,10
6795,309,7
3485,8252,6
7907,7670,10
6372,727,9
6063,4014,6
8650,9287,6
6456,4539,6
4387,6602,1
2533,4290,10
9146,2158,1
2212,1760,8
6414,6117,5
4852,8034,10
245,2320,2
8017,4801,9
5882,2172,10
948,9107,10
675,4886,7
6369,6756,5
5817,9181,3
7399,1972,10
6991,2949,9
965,95,6
9180,6887,7
9263,9853,3
5245,4003,6
5987,8358,2
3428,8299,6
3870,1836,3
2005,1067,4
6385,1928,8
937,2245,3
2690,1976,5
6714,3017,8
1463,4378,8
431,3164,2
4854,274,5
6361,7458,1
6366,9987,7
5296,5087,10
8662,817,6
8322,4050,3
7880,7714,7
7704,1339,7
4718,1082,3
9356,636,9
9024,9524,8
8991,7644,6
5076,5081,7
101,4000,10
3341,3076,6
8596,8721,1
4131,1650,5
4354,6754,8
6997,8935,4
3713,1283,8
7350,3353,3
3479,8432,5
1909,7190,2
8490,1699,7
7791,9855,8
1770,7054,1
9639,3671,7
336,9800,10
7792,3834,8
279,8118,9
7470,1884,7
1772,1522,4
2901,1541,8
2247,6226,7
9458,1676,1
4047,9417,6
1052,3414,2
2671,4124,7
8891,7216,4
5812,3454,10
3923,5921,6
802,4601,1
6223,5800,9
4624,267,1
6828,4231,4
5081,3231,10
2110,4422,1
6704,1336,9
8858,9449,3
2683,9385,6
3150,9887,3
6437,3335,1
4676,3972,3
6630,4785,4
3833,7923,1
7964,7143,4
5039,8939,4
2694,173,2
7628,4990,2
3366,8937,7
3249,5930,10
8237,3794,7
8361,9885,5
7139,2389,2
4419,7656,8
1951,5606,2
2939,5758,7
2869,391,10
1837,2094,1
3968,3435,1
4361,6892,4
3778,7845,1
4195,9475,8
6693,454,5
1671,8637,5
7959,2394,2
770,2528,8
7662,3386,2
4529,3218,2
4215,5216,1
3531,8016,2
3478,5154,10
3662,1459,1
2783,1123,8
2584,9728,1
768,8271,7
9661,206,10
9623,1045,1
1711,6356,5
995,7815,4
4822,9763,9
9935,8839,1
6217,4556,5
8869,1528,5
2284,3926,4
5807,220,3
6932,8752,7
5716,5913,3
645,46,1
8319,3842,8
5320,2206,8
7157,2289,8
8795,3351,3
2371,4126,7
8077,2605,5
1150,9010,6
3097,2500,3
6225,7130,8
6238,1451,5
6151,8632,1
3447,5853,8
8344,2245,4
587,9953,7
2877,8868,8
2491,2921,3
2104,3308,4
2366,3778,1
8759,6591,7
7102,8859,2
6938,7148,1
8607,9023,7
4358,2839,9
5967,5625,9
5575,7331,2
9665,6005,5
1278,5126,8
3826,8179,2
2084,8675,4
2397,392,3
688,369,3
1212,8369,3
675,7676,10
7995,9742,7
6480,6756,5
1866,8390,6
4967,2514,7
6683,9662,3
1480,8020,1
4748,8877,10
7116,7906,5
4053,5273,8
9730,4046,2
6988,8472,6
7047,5570,4
1475,4688,9
5927,1316,8
8988,661,8
6930,5901,4
1058,3915,8
4949,6405,6
2380,9404,10
9356,517,10
9884,28,7
3266,6569,9
7042,4623,8
7113,2877,5
1026,9735,5
1335,5933,1
6848,7562,7
5837,5574,2
10,8435,7
1973,8032,2
629,7146,6
5545,9861,1
5649,2165,5
8856,6665,5
4683,1409,4
724,4597,7
4141,9612,8
1302,9843,3
9330,1662,7
5597,7546,3
5399,1531,4
7283,2441,6
3078,5367,4
5884,5406,5
5377,2751,2
2291,5704,4
5323,8521,10
2710,9175,1
1956,3776,9
5179,656,3
6774,8258,10
3572,3493,4
5745,5391,3
8618,8019,3
9383,6842,5
401,7717,10
5959,1150,10
2006,2529,10
6195,9847,3
9272,2384,2
1743,3937,6
3995,6131,10
31,8004,7
422,8124,3
6824,4159,5
6829,841,4
1101,4538,4
2182,1917,6
733,7457,5
7839,8985,4
8819,2772,6
4218,4284,2
6071,3934,9
6833,8122,9
477,3567,5
8551,9745,10
7295,9888,7
7349,3218,6
8669,8508,1
5880,9958,2
1293,3305,10
2751,4573,2
791,3424,7
6498,980,7
1353,8370,4
6612,8446,1
650,1653,7
2946,4676,2
1540,5560,8
5958,5796,9
5785,524,3
1523,6870,3
9326,8722,6
9128,3824,9
5176,3092,3
7590,1702,9
5365,9000,7
6900,8094,9
579,2963,6
3471,5799,1
1251,996,3
6323,4251,9
7403,1029,7
3900,6487,2
6609,521,9
2781,2501,9
3181,2402,2
7401,9918,10
7443,1693,6
4903,172,9
5329,5138,8
644,7403,6
1147,4433,4
6590,8756,5
2648,3136,2
9857,8202,7
4338,3531,7
8178,5432,5
6935,3042,9
23,8769,4
8697,3934,10
9905,8197,7
4057,3507,6
6546,3310,4
2579,8855,3
8499,8130,7
6998,1893,3
373,6746,2
4920,5638,2
4658,3421,4
2895,1636,1
4176,8757,2
3337,688,5
290,1833,6
3095,814,2
7653,4569,2
1094,8932,4
91,5536,9
8011,8698,5
2957,448,6
2425,5630,5
6812,4480,4
5554,3072,5
9778,3010,4
8090,134,2
8047,4180,7
9035,6568,6
6395,8639,1
206,763,5
8343,6274,7
2039,7643,1
1427,5230,1
1060,8078,8
6181,7344,5
6756,1362,9
2642,3105,2
3787,6312,7
5490,6850,9
3648,3022,1
9891,4089,10
9666,9362,4
7192,2577,8
2123,7778,2
7995,885,4
3104,578,9
4765,2099,8
4328,5696,2
7057,17,2
2348,8407,10
1724,2414,4
2989,3647,8
8282,5246,4
334,8104,7
5615,6170,3
4723,4595,5
9265,7610,10
6534,2011,3
7596,4447,9
510,6558,6
1817,2115,1
8052,6218,3
5822,8994,9
7828,174,6
5911,2378,10
4294,5578,3
1618,740,4
939,877,3
1934,2395,7
4075,8543,3
6072,6651,3
7096,3868,3
4005,1835,6
5730,5314,10
7088,7202,6
3610,5869,5
4245,5686,4
9329,16,2
4366,5651,2
4726,9796,6
3537,9106,2
2333,3047,3
8361,2112,3
4506,5930,2
4150,4658,1
2403,2989,4
4276,1065,1
8032,4487,9
3922,5828,3
9154,9679,3
821,9622,3
3513,6056,3
9852,9405,1
9559,4021,1
5182,5135,2
3211,7569,4
6946,8743,8
8529,400,10
3446,6122,2
2608,9170,7
7943,2649,7
2228,6597,9
878,8062,5
9443,17,7
1122,6808,4
5383,8622,7
6657,1765,10
3645,5890,8
7032,8969,8
2054,4162,5
479,1124,10
6242,6647,6
8466,5586,4
1351,600,3
7001,2220,1
3968,5623,4
7836,9632,4
8008,1190,6
327,3842,4
588,1981,2
2777,8145,6
5575,6948,4
1896,9364,4
1893,8387,8
5658,1386,8
9784,4267,9
3039,360,4
7452,1041,2
4318,5193,2
4934,4508,6
7110,2656,8
6335,3710,8
7707,8318,8
4034,8338,10
3148,8671,8
1652,7071,8
502,7582,8
7798,5237,6
878,3233,7
6612,5973,10
4026,6836,2
7326,1151,3
8792,832,3
2416,7664,8
6677,8255,4
4091,7223,2
5138,5930,8
1502,4616,10
4579,838,7
8158,9084,10
8385,6389,1
3509,7278,4
8052,597,3
7219,5724,9
6501,6924,4
2509,257,10
3922,8,4
6397,4722,3
6149,2874,1
1510,3539,8
4740,5302,10
2517,7745,6
7488,528,5
6966,6619,10
5301,9914,7
9861,1877,2
1117,6072,4
5835,7227,4
3733,1826,6
6323,5933,1
3640,7680,9
8054,3823,5
1211,7558,5
3018,6479,2
4855,1592,6
3004,8661,4
9471,2050,2
706,5656,7
3300,6537,3
5074,8395,8
6021,316,5
6314,5007,2
9286,4227,10
5601,1586,2
1001,8479,3
1145,4639,2
6362,9106,8
8431,8649,8
1371,3060,7
7500,7712,3
3973,8385,10
1637,5711,6
1837,1805,3
4172,7923,4
7773,3298,7
2512,6485,3
1598,8750,7
7600,6978,7
9772,5696,6
7163,7378,5
9526,8970,2
8882,1039,2
1897,8303,7
1702,1036,8
200,7571,6
7031,8393,4
1974,7166,1
7440,7825,6
2577,9324,6
6886,2971,4
8128,1420,2
1077,7714,8
8017,7316,4
7551,6206,10
6330,1911,4
5001,5034,2
7750,6801,4
4552,289,3
581,6017,7
1309,5404,3
5853,2616,4
2984,5745,1
1157,543,5
2770,6009,6
5759,9111,9
1984,5760,1
1639,2268,2
6832,9239,8
8286,4180,5
7790,8445,7
3323,4262,5
9635,8557,8
7180,5739,3
8231,5690,8
560,9205,7
997,8961,1
6878,8229,7
9769,1567,1
3380,3685,9
5844,9411,5
2762,1100,9
2728,3379,6
6352,2306,6
5811,9226,7
1901,4609,2
8003,8391,4
2248,4897,5
2065,9630,6
2982,7618,2
1377,567,9
4621,5309,5
5830,2299,4
9111,7428,9
6099,6410,5
1579,357,6
6694,6982,8
5418,4187,8
1258,9637,4
6519,1609,10
703,1348,9
5419,1018,10
1272,3865,9
891,9130,8
3053,9024,7
7691,7681,9
6510,2506,1
3195,5870,7
7006,5065,1
978,9049,1
6214,9943,4
9972,3263,6
6397,9351,5
1424,3520,9
8272,1910,7
6500,3971,9
8599,1164,8
2229,6024,6
3935,7574,5
5010,6190,10
9154,8146,7
8471,9682,7
833,5226,6
1041,8171,5
4676,9973,6
2342,3923,8
6544,7849,5
8545,5415,6
7040,8547,8
3278,4972,10
2030,1971,10
510,1807,10
17,7795,6
496,9027,5
9473,5977,8
8295,8223,10
5522,2175,3
3889,6745,7
907,423,8
1595,7468,6
2673,9224,6
4998,5324,10
1170,5384,7
644,2980,7
1191,541,10
8321,2621,7
5787,3885,9
5921,3710,7
3128,9419,4
8245,1477,10
3529,2630,5
2566,4013,9
7534,6439,2
9745,1444,10
7522,2411,1
7372,6379,3
6102,7683,2
8669,8531,5
33,7005,3
4596,7024,5
8854,314,10
9399,1091,7
4474,9309,8
6267,6451,7
8204,7626,4
3237,6704,7
6981,2580,9
6530,3856,3
5280,8887,6
6482,7199,10
5210,7776,5
2938,7122,6
4442,7458,4
9467,4980,9
6675,2743,6
6900,9119,10
7239,3206,3
9758,3686,2
1370,5996,5
7429,421,1
3390,1875,8
7534,5964,9
5867,4461,6
1529,6738,3
532,7363,9
6359,1600,10
5928,4886,1
405,9657,8
3731,3774,5
9386,265,10
5275,8781,8
8569,6079,4
3308,1504,5
3409,6912,4
7657,6076,1
8821,3712,9
6063,8963,1
3192,2090,9
4652,2412,5
4342,6924,7
3017,7860,10
3060,5105,2
2015,2840,9
9670,8425,3
519,576,3
9847,9064,2
7304,257,8
724,1430,5
9521,474,7
3560,1893,5
3747,1085,6
615,2437,3
4793,9871,4
4922,9501,3
588,6673,5
1059,2411,1
6022,1530,10
5164,4172,4
9760,7457,5
466,9826,6
436,5328,1
2762,2005,6
3217,617,9
6201,5493,7
8176,2747,2
7290,4952,9
4151,5907,1
3498,7386,10
7085,9684,8
9383,7236,5
9980,302,7
3979,1501,8
2400,9393,8
4584,1775,9
4361,7639,7
7579,9511,4
1480,4333,2
5094,2566,7
4457,521,4
6363,7377,6
1215,5845,4
2788,5607,2
5642,4640,1
7195,6430,2
6380,9525,10
4245,4821,6
1772,3321,6
2539,7994,9
114,5752,4
4551,6735,9
9044,8020,9
1937,9092,7
1732,5913,6
1249,2509,9
9410,6806,9
7500,9866,8
4714,9950,3
8134,8806,5
3496,3668,5
7474,2674,9
3909,1088,9
3520,3088,9
3734,6199,1
5466,9044,9
7768,6739,10
9697,1286,7
8860,2419,5
1799,2025,2
3342,2381,8
7381,2744,5
4279,3093,10
2907,2431,8
8674,2281,10
7979,7042,6
6938,4319,4
4184,9658,6
7082,9197,1
231,8252,5
1977,6692,6
823,8179,6
785,5216,2
1859,9560,10
5780,1377,1
7069,2324,2
7055,4423,5
7870,4569,6
1821,9395,1
1059,1661,1
267,8453,5
347,812,5
2802,9315,8
4309,4036,9
7791,1078,3
3533,3973,7
5525,5477,1
8656,4214,9
9613,3173,10
6161,7177,4
6783,4784,5
8385,5991,7
6225,3550,5
1433,7834,9
674,5453,8
4996,2265,5
4067,7082,9
6145,3170,1
7947,5269,2
5104,6185,8
1436,1982,5
5546,3055,8
9925,3569,6
1781,8652,7
6592,1350,10
2671,2908,2
7325,9906,5
1118,6325,6
6533,9844,8
8374,3406,1
4210,1328,8
9760,7969,5
4656,5986,10
8640,8521,8
3243,2714,3
908,4186,7
4871,2045,5
9652,3069,8
6980,9008,10
5652,8020,3
8423,5394,7
3131,7179,10
8403,2190,5
5923,4074,6
935,6743,4
1830,4462,9
8910,35,10
6499,7846,10
5624,5785,5
4673,6918,8
1010,1249,3
9737,9786,6
186,1762,4
558,8956,5
1937,6108,4
9417,6643,10
2526,1860,2
5062,599,9
3414,8708,6
6421,7632,3
9753,6039,7
274,2909,2
8877,9263,6
4425,1265,6
4445,8114,2
6425,8151,1
4529,7785,7
975,7454,9
296,8070,8
2463,1478,9
4438,9684,5
2201,3653,3
6577,3819,8
1999,5700,10
1536,3543,6
3455,5325,4
7987,1400,2
9278,7406,9
2656,9561,1
8176,2134,5
981,3239,4
5362,2494,9
6423,8327,6
6761,7355,4
6760,3356,9
3439,7346,9
2284,555,1
7360,5115,4
6392,5400,7
8264,9937,9
2532,5655,3
2048,693,1
3667,1750,5
1598,5062,1
9567,9052,4
6111,4785,7
1664,7095,4
4934,6051,1
