trail_id,animal
4042,bear
2585,bear
5436,russian
1232,wolf
2438,russian
1981,bear
958,fox
2867,bear
9833,bear
416,fox
4783,fox
3597,bear
1535,bear
4664,fox
3851,fox
236,fox
8717,wolf
6834,russian
2435,fox
7498,bear
4557,fox
3964,russian
8074,bear
3719,wolf
2331,wolf
5768,fox
8933,wolf
5984,bear
4646,wolf
1231,wolf
2610,wolf
3854,bear
5950,bear
7712,fox
8201,wolf
1097,bear
5906,russian
9968,bear
1425,fox
3484,russian
9905,fox
6400,bear
6774,bear
9137,wolf
10,wolf
8830,fox
3234,fox
6280,bear
2769,wolf
5555,wolf
5866,wolf
9815,bear
3771,bear
1937,fox
8530,wolf
3714,bear
7024,russian
8732,bear
3875,wolf
9165,russian
9151,fox
6346,russian
5969,russian
970,wolf
9008,bear
5601,russian
480,russian
1287,bear
6182,russian
7030,russian
16,russian
8657,bear
6202,fox
653,fox
3601,wolf
2723,wolf
9928,fox
1881,russian
4457,fox
9793,bear
4871,wolf
4929,wolf
3773,russian
9153,wolf
3992,wolf
9580,fox
2742,bear
9498,wolf
1315,bear
1778,fox
1786,fox
3066,fox
1374,russian
9069,wolf
267,fox
3509,bear
2101,fox
2297,russian
3248,wolf
7167,russian
1683,russian
1448,wolf
9731,russian
9477,wolf
1352,fox
6605,bear
2500,wolf
8251,russian
31,russian
6891,fox
8984,russian
2764,bear
2354,russian
2545,fox
4022,bear
6516,fox
1454,wolf
506,wolf
7391,bear
9302,bear
2165,bear
3290,russian
4976,bear
427,bear
7158,fox
8129,fox
3534,bear
7599,bear
8627,fox
9450,fox
7229,russian
3207,russian
8734,bear
7487,russian
8900,bear
8633,bear
4070,russian
3587,fox
9855,bear
2562,bear
317,fox
4867,fox
4850,wolf
5114,bear
1537,bear
198,russian
8335,russian
1258,fox
6503,russian
1409,bear
5797,fox
4765,fox
6840,fox
3833,bear
3802,wolf
6179,russian
9719,bear
9192,russian
2586,wolf
5496,bear
6996,wolf
7956,fox
4113,russian
3094,russian
4411,fox
7786,wolf
6916,wolf
9195,wolf
2792,wolf
9542,wolf
7546,russian
8651,russian
9302,wolf
3797,bear
4569,wolf
8565,fox
3185,wolf
5875,fox
7180,bear
5548,russian
4784,fox
3051,bear
5428,fox
346,wolf
9332,russian
2012,bear
9330,wolf
416,bear
7897,fox
7970,russian
8930,bear
5388,fox
9918,russian
7380,wolf
4185,bear
8764,fox
111,wolf
7229,wolf
7162,bear
5328,wolf
3871,wolf
1895,russian
777,bear
7362,wolf
7137,wolf
5979,russian
4586,wolf
2247,bear
3294,fox
7859,fox
7529,fox
9177,fox
1552,wolf
6275,wolf
1799,russian
3526,wolf
5613,russian
3331,wolf
5064,wolf
7059,russian
3827,russian
3880,wolf
4756,russian
6315,russian
7935,fox
6347,wolf
4289,russian
5004,wolf
7648,fox
5941,fox
3116,bear
3329,russian
3405,wolf
4404,bear
7649,bear
2169,bear
3632,wolf
8880,fox
1800,bear
1510,russian
5366,wolf
7459,fox
484,fox
1640,russian
4075,russian
8613,wolf
1044,wolf
2387,bear
9757,wolf
4323,bear
2212,bear
6082,bear
9864,bear
9956,fox
9646,russian
874,wolf
9496,russian
4063,fox
7901,russian
2304,bear
3134,wolf
223,bear
6866,wolf
1563,bear
4672,russian
8409,fox
8406,wolf
8379,bear
3476,fox
6918,wolf
9472,wolf
1609,fox
9240,bear
8306,bear
6760,wolf
4428,bear
7079,wolf
9036,fox
3900,russian
1001,russian
9982,fox
4734,russian
5887,bear
47,wolf
2438,bear
9494,wolf
5810,russian
3884,wolf
3349,wolf
1026,fox
9559,fox
6278,bear
8097,fox
5633,fox
356,fox
9590,fox
3101,wolf
7004,wolf
8589,fox
4783,russian
8588,russian
2151,fox
2738,fox
512,bear
7426,fox
2957,fox
7570,fox
2243,wolf
3499,fox
1753,bear
7823,russian
1391,wolf
1390,wolf
8599,wolf
9167,bear
959,fox
6684,fox
5524,bear
8394,wolf
4780,bear
8452,bear
6926,bear
339,russian
5459,fox
124,bear
3571,russian
7065,wolf
1967,wolf
1899,russian
8933,russian
2671,russian
7418,bear
2967,wolf
3039,bear
9210,bear
3088,fox
1836,wolf
4798,russian
9435,bear
772,russian
7964,fox
7232,russian
3591,bear
6568,wolf
9591,fox
22,russian
3659,bear
8734,bear
4320,bear
14,fox
2920,bear
4464,fox
1510,wolf
8497,russian
597,wolf
1546,bear
5426,bear
4136,wolf
5499,fox
7224,fox
9817,wolf
1738,russian
1351,fox
7601,wolf
9043,fox
970,bear
7457,wolf
4607,russian
3821,wolf
9409,fox
4384,fox
5774,bear
9628,wolf
77,bear
9318,fox
1131,wolf
5452,russian
7807,wolf
1979,fox
4174,wolf
4573,bear
4249,fox
9914,russian
4091,wolf
1373,bear
7214,fox
7883,wolf
7015,bear
9735,fox
5386,russian
5765,bear
7686,wolf
4676,bear
4501,wolf
8585,wolf
5174,fox
4113,fox
5803,russian
4154,bear
8420,bear
5232,wolf
2407,russian
6587,fox
982,fox
8161,bear
106,wolf
9642,fox
8606,bear
3130,fox
9968,wolf
3686,wolf
4860,fox
1825,wolf
9800,fox
7110,wolf
6712,wolf
754,wolf
7622,fox
2064,fox
2941,wolf
5221,bear
1335,russian
9757,russian
8143,wolf
7163,russian
359,russian
386,fox
9525,wolf
2653,russian
106,russian
4100,bear
5154,bear
3611,bear
2694,bear
2759,russian
5970,russian
7914,bear
9887,bear
4258,russian
7437,wolf
582,fox
38,fox
9274,bear
2580,bear
1174,fox
1456,wolf
2767,bear
9332,fox
5147,bear
6619,fox
8593,russian
9671,fox
1084,wolf
3246,russian
5067,wolf
4544,russian
1866,wolf
1792,fox
5566,fox
1595,wolf
9940,fox
1570,bear
3329,bear
71,bear
2931,bear
2121,bear
5165,fox
1503,fox
2919,bear
7131,bear
794,russian
3572,russian
6079,bear
9717,russian
5181,russian
2006,russian
990,bear
1578,fox
4982,russian
9135,russian
374,bear
9603,fox
1454,russian
9017,russian
5999,bear
2833,fox
1178,wolf
444,wolf
2933,fox
3886,russian
6378,fox
5875,fox
1254,bear
4764,wolf
9773,bear
9415,bear
2954,wolf
6667,bear
1590,fox
3354,russian
3182,wolf
9550,fox
7804,russian
8629,bear
8954,russian
9197,wolf
6893,russian
1776,wolf
2496,russian
780,fox
4707,fox
2834,russian
8649,russian
5255,fox
7060,wolf
4490,russian
5898,russian
8390,bear
6406,wolf
4988,russian
296,wolf
1179,bear
5878,wolf
1627,fox
333,bear
493,bear
7107,wolf
3884,bear
7466,wolf
5275,russian
2581,russian
3400,russian
2052,fox
9840,bear
6897,bear
1755,bear
7197,bear
5385,russian
3610,russian
400,fox
8941,fox
6219,russian
4419,russian
7700,bear
9491,wolf
7864,russian
8241,fox
9649,wolf
8834,bear
9626,wolf
9195,bear
7648,russian
2791,bear
3750,russian
2007,russian
8640,bear
6944,fox
2554,fox
8045,fox
159,fox
2896,bear
971,fox
6657,russian
700,fox
8954,wolf
7186,wolf
9047,fox
7349,bear
156,wolf
7743,bear
9731,fox
4956,wolf
8868,fox
2635,wolf
502,fox
8462,wolf
2138,wolf
5058,russian
4337,bear
4834,bear
2392,wolf
2416,fox
462,russian
7523,bear
398,bear
817,wolf
6359,russian
201,fox
9541,fox
1243,wolf
9595,russian
330,fox
3712,fox
8306,russian
556,fox
7332,wolf
1064,bear
769,russian
4121,bear
442,wolf
6834,russian
7684,russian
9889,bear
4012,bear
6545,russian
8929,wolf
709,wolf
3052,fox
742,russian
1673,fox
4731,fox
2153,bear
7597,bear
3397,russian
3967,fox
1713,russian
8856,russian
6973,fox
7560,russian
1344,fox
7873,bear
6215,wolf
2653,bear
9306,wolf
794,russian
8919,wolf
5182,bear
7159,bear
555,russian
622,fox
8283,wolf
4589,fox
2356,wolf
3588,wolf
2602,russian
7752,bear
5310,russian
796,russian
9526,bear
4508,wolf
8087,fox
9304,wolf
1693,wolf
941,russian
7788,fox
7756,fox
2295,russian
4383,wolf
2319,russian
7648,fox
4069,wolf
9788,russian
5157,fox
9777,russian
3402,fox
1711,fox
5619,fox
1881,fox
3676,bear
8935,fox
811,bear
4203,bear
6714,russian
6795,fox
49,wolf
5222,fox
3354,bear
9169,fox
3571,bear
4006,fox
9019,bear
7922,bear
8163,wolf
874,bear
7032,wolf
6138,fox
8,fox
9770,wolf
2581,russian
5452,wolf
8032,wolf
8137,wolf
3535,fox
7552,wolf
7058,russian
3554,fox
5272,russian
4644,fox
5665,russian
373,fox
5826,fox
1954,fox
7710,russian
3005,fox
8046,russian
3838,bear
9598,russian
7834,wolf
2043,fox
3204,wolf
8686,fox
6436,fox
2758,fox
5959,bear
842,russian
8465,bear
4276,bear
2062,wolf
3098,russian
3678,wolf
4052,fox
4426,bear
5003,bear
7960,russian
3430,fox
2130,russian
5841,russian
3648,fox
8704,bear
9375,russian
9517,fox
1036,wolf
2974,fox
2451,russian
1944,bear
9661,bear
5128,bear
4490,russian
1821,bear
4180,wolf
9288,wolf
9993,fox
580,bear
1208,russian
5206,russian
2075,russian
8797,bear
2337,bear
3228,bear
616,wolf
8849,bear
6039,bear
9593,russian
3106,bear
3263,bear
7756,fox
987,wolf
4986,wolf
1872,wolf
7909,wolf
8695,wolf
6066,fox
9176,russian
195,russian
1357,wolf
5286,fox
840,russian
7241,wolf
3622,wolf
1613,fox
7687,fox
9454,bear
677,wolf
5015,russian
5075,russian
3901,bear
5862,fox
4822,bear
3974,bear
5585,wolf
1300,fox
4702,russian
9925,wolf
921,wolf
3779,bear
4133,bear
3648,wolf
2,russian
4593,bear
4633,bear
3637,wolf
5643,fox
1678,fox
6632,fox
2867,russian
9995,fox
2213,bear
2709,bear
41,fox
1653,bear
4988,fox
8435,bear
3743,russian
5268,russian
8100,fox
1588,bear
3754,russian
7947,bear
1683,wolf
9187,russian
5687,fox
9152,wolf
6423,wolf
1867,russian
8178,fox
5025,fox
5144,wolf
3171,russian
8379,russian
3292,bear
7219,wolf
8109,fox
2621,wolf
5497,russian
7348,wolf
7741,wolf
1015,russian
1571,russian
5939,bear
9205,bear
2000,russian
2191,fox
1231,russian
7119,fox
9944,russian
1604,bear
8850,russian
8634,bear
4521,bear
4763,russian
2524,wolf
115,russian
2591,russian
8302,russian
9020,bear
6456,bear
91,russian
7869,fox
8602,fox
390,wolf
9574,bear
2812,bear
4968,russian
736,fox
3780,fox
4174,russian
9983,russian
1093,bear
4990,wolf
6154,russian
7006,bear
7841,russian
1736,russian
2071,bear
6754,wolf
499,wolf
3663,wolf
330,wolf
7535,wolf
5806,fox
3101,wolf
5877,russian
3329,fox
6222,fox
5344,bear
3277,wolf
2993,fox
5214,fox
2807,bear
4780,bear
4343,wolf
3232,russian
1129,russian
5243,russian
4384,wolf
566,wolf
6217,wolf
8301,russian
9631,bear
6697,bear
6165,fox
7034,russian
3511,wolf
3341,wolf
9469,wolf
440,bear
1384,fox
6719,fox
6271,bear
2845,wolf
3791,fox
4378,russian
6592,russian
2285,fox
6528,wolf
3202,fox
3809,fox
7638,russian
9929,fox
9636,bear
3898,russian
5755,bear
8511,bear
5256,bear
3783,wolf
7298,wolf
